id,category_id,brand_id,name,model,description,image_url,specifications
417,4,16,JBL Tune 770NC - Blanco,Tune 770NC,"Audífonos JBL Tune 770NC. type: In-ear TWS, connectivity: Cable 3.5mm.",https://images.unsplash.com/photo-1722416880290-ef401e86e322?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""In-ear TWS"", ""connectivity"": ""Cable 3.5mm"", ""noise_cancelling"": false, ""microphone"": true, ""battery_hours"": 25, ""driver_mm"": 40, ""peripheral_type"": ""Audífonos""}"
418,4,30,Sony INZONE H9 - Blanco,INZONE H9,"Audífonos Sony INZONE H9. type: Over-ear, connectivity: Bluetooth + 2.4GHz, noise_cancelling: True.",https://plus.unsplash.com/premium_photo-1677838847545-1ebd2eefb7a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Over-ear"", ""connectivity"": ""Bluetooth + 2.4GHz"", ""noise_cancelling"": true, ""microphone"": true, ""battery_hours"": 20, ""driver_mm"": 10, ""peripheral_type"": ""Audífonos""}"
419,4,30,Sony WH-CH520 - Negro,WH-CH520,"Audífonos Sony WH-CH520. type: In-ear TWS, connectivity: Wireless 2.4GHz, noise_cancelling: True.",https://plus.unsplash.com/premium_photo-1679913792906-13ccc5c84d44?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""In-ear TWS"", ""connectivity"": ""Wireless 2.4GHz"", ""noise_cancelling"": true, ""microphone"": true, ""battery_hours"": 25, ""driver_mm"": 10, ""peripheral_type"": ""Audífonos""}"
420,4,6,Corsair HS80 RGB - Gris,HS80 RGB,"Audífonos Corsair HS80 RGB. type: In-ear TWS, connectivity: Bluetooth, noise_cancelling: True.",https://images.unsplash.com/photo-1689872072441-5aed6df99448?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""In-ear TWS"", ""connectivity"": ""Bluetooth"", ""noise_cancelling"": true, ""microphone"": true, ""battery_hours"": 50, ""driver_mm"": 53, ""peripheral_type"": ""Audífonos""}"
421,4,16,JBL Quantum 800 - Negro,Quantum 800,"Audífonos JBL Quantum 800. type: In-ear TWS, connectivity: Cable 3.5mm, noise_cancelling: True.",https://plus.unsplash.com/premium_photo-1680346529160-549ad950bd1f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""In-ear TWS"", ""connectivity"": ""Cable 3.5mm"", ""noise_cancelling"": true, ""microphone"": true, ""battery_hours"": 25, ""driver_mm"": 50, ""peripheral_type"": ""Audífonos""}"
422,4,16,JBL Tune 520BT - Gris,Tune 520BT,"Audífonos JBL Tune 520BT. type: Over-ear, connectivity: Bluetooth, noise_cancelling: True.",https://images.unsplash.com/photo-1547932045-4ffd9b8ae8a9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Over-ear"", ""connectivity"": ""Bluetooth"", ""noise_cancelling"": true, ""microphone"": true, ""battery_hours"": 60, ""driver_mm"": 10, ""peripheral_type"": ""Audífonos""}"
423,4,5,Bose QuietComfort Ultra - Rojo,QuietComfort Ultra,"Audífonos Bose QuietComfort Ultra. type: In-ear TWS, connectivity: Wireless 2.4GHz.",https://images.unsplash.com/photo-1547932045-4ffd9b8ae8a9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""In-ear TWS"", ""connectivity"": ""Wireless 2.4GHz"", ""noise_cancelling"": false, ""microphone"": true, ""battery_hours"": 25, ""driver_mm"": 50, ""peripheral_type"": ""Audífonos""}"
424,4,30,Sony WH-CH720N - Negro,WH-CH720N,"Audífonos Sony WH-CH720N. type: Over-ear, connectivity: Bluetooth, noise_cancelling: True.",https://images.unsplash.com/photo-1547932087-59a8f2be576e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Over-ear"", ""connectivity"": ""Bluetooth"", ""noise_cancelling"": true, ""microphone"": false, ""battery_hours"": 50, ""driver_mm"": 53, ""peripheral_type"": ""Audífonos""}"
425,4,8,Dell S2421H,S2421H,"Monitor Dell S2421H. screen_size: 49"" Super Ultrawide, resolution: 1920x1080 (FHD), refresh_rate_hz: 100.",https://plus.unsplash.com/premium_photo-1682337714004-b4d538b42fc8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""49\"" Super Ultrawide"", ""resolution"": ""1920x1080 (FHD)"", ""refresh_rate_hz"": 100, ""panel"": ""IPS"", ""response_time_ms"": 4, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
426,4,28,Samsung Odyssey G5,Odyssey G5,"Monitor Samsung Odyssey G5. screen_size: 27"", resolution: 3440x1440 (UWQHD), refresh_rate_hz: 75.",https://images.unsplash.com/photo-1714846201700-35b42d937158?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""27\"""", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 75, ""panel"": ""IPS"", ""response_time_ms"": 1, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
427,4,3,Acer Nitro XV272U,Nitro XV272U,"Monitor Acer Nitro XV272U. screen_size: 34"" Ultrawide, resolution: 3440x1440 (UWQHD), refresh_rate_hz: 75.",https://images.unsplash.com/photo-1590858078095-24c472408dfe?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 75, ""panel"": ""VA"", ""response_time_ms"": 5, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
428,4,8,Dell S2722DGM,S2722DGM,"Monitor Dell S2722DGM. screen_size: 32"", resolution: 1920x1080 (FHD), refresh_rate_hz: 144.",https://plus.unsplash.com/premium_photo-1677109899654-f420966a4669?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""32\"""", ""resolution"": ""1920x1080 (FHD)"", ""refresh_rate_hz"": 144, ""panel"": ""TN"", ""response_time_ms"": 1, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
429,4,3,Acer Nitro XV272U,Nitro XV272U,"Monitor Acer Nitro XV272U. screen_size: 34"" Ultrawide, resolution: 3440x1440 (UWQHD), refresh_rate_hz: 165.",https://images.unsplash.com/photo-1705947172050-f930e2856301?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 165, ""panel"": ""TN"", ""response_time_ms"": 5, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
430,4,28,Samsung Odyssey G7,Odyssey G7,"Monitor Samsung Odyssey G7. screen_size: 34"" Ultrawide, resolution: 3440x1440 (UWQHD), refresh_rate_hz: 240.",https://images.unsplash.com/photo-1566813916511-2701d4c96576?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 240, ""panel"": ""VA"", ""response_time_ms"": 2, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
431,4,8,Dell P2723QE,P2723QE,"Monitor Dell P2723QE. screen_size: 34"" Ultrawide, resolution: 1920x1080 (FHD), refresh_rate_hz: 144.",https://images.unsplash.com/photo-1585896966572-33f71e755c5c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""1920x1080 (FHD)"", ""refresh_rate_hz"": 144, ""panel"": ""OLED"", ""response_time_ms"": 1, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
432,4,8,Dell S2421H,S2421H,"Monitor Dell S2421H. screen_size: 24"", resolution: 2560x1440 (QHD), refresh_rate_hz: 60.",https://plus.unsplash.com/premium_photo-1680721575441-18d5a0567269?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""24\"""", ""resolution"": ""2560x1440 (QHD)"", ""refresh_rate_hz"": 60, ""panel"": ""VA"", ""response_time_ms"": 4, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
433,4,3,Acer Nitro KG241Y,Nitro KG241Y,"Monitor Acer Nitro KG241Y. screen_size: 49"" Super Ultrawide, resolution: 3440x1440 (UWQHD), refresh_rate_hz: 60.",https://images.unsplash.com/photo-1629904853893-c2c8981a1dc5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""49\"" Super Ultrawide"", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 60, ""panel"": ""OLED"", ""response_time_ms"": 1, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
434,4,8,Dell P2723QE,P2723QE,"Monitor Dell P2723QE. screen_size: 27"", resolution: 2560x1440 (QHD), refresh_rate_hz: 100.",https://images.unsplash.com/photo-1552320640-6e01a5f1c1e9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""27\"""", ""resolution"": ""2560x1440 (QHD)"", ""refresh_rate_hz"": 100, ""panel"": ""VA"", ""response_time_ms"": 5, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
435,4,8,Dell UltraSharp U2723QE,UltraSharp U2723QE,"Monitor Dell UltraSharp U2723QE. screen_size: 27"", resolution: 2560x1440 (QHD), refresh_rate_hz: 240.",https://plus.unsplash.com/premium_photo-1682337714004-b4d538b42fc8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""27\"""", ""resolution"": ""2560x1440 (QHD)"", ""refresh_rate_hz"": 240, ""panel"": ""VA"", ""response_time_ms"": 4, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
436,4,3,Acer Nitro KG241Y,Nitro KG241Y,"Monitor Acer Nitro KG241Y. screen_size: 32"", resolution: 3840x2160 (4K), refresh_rate_hz: 75.",https://images.unsplash.com/photo-1714846201700-35b42d937158?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""32\"""", ""resolution"": ""3840x2160 (4K)"", ""refresh_rate_hz"": 75, ""panel"": ""IPS"", ""response_time_ms"": 2, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
437,4,28,Samsung Odyssey G9,Odyssey G9,"Monitor Samsung Odyssey G9. screen_size: 24"", resolution: 1920x1080 (FHD), refresh_rate_hz: 100.",https://images.unsplash.com/photo-1590858078095-24c472408dfe?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""24\"""", ""resolution"": ""1920x1080 (FHD)"", ""refresh_rate_hz"": 100, ""panel"": ""VA"", ""response_time_ms"": 5, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
438,4,8,Dell UltraSharp U2723QE,UltraSharp U2723QE,"Monitor Dell UltraSharp U2723QE. screen_size: 49"" Super Ultrawide, resolution: 3440x1440 (UWQHD), refresh_rate_hz: 100.",https://plus.unsplash.com/premium_photo-1677109899654-f420966a4669?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""49\"" Super Ultrawide"", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 100, ""panel"": ""TN"", ""response_time_ms"": 4, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
439,4,28,Samsung Odyssey G9,Odyssey G9,"Monitor Samsung Odyssey G9. screen_size: 32"", resolution: 1920x1080 (FHD), refresh_rate_hz: 75.",https://images.unsplash.com/photo-1705947172050-f930e2856301?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""32\"""", ""resolution"": ""1920x1080 (FHD)"", ""refresh_rate_hz"": 75, ""panel"": ""IPS"", ""response_time_ms"": 4, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
440,4,35,LG UltraFine 27UL850,UltraFine 27UL850,"Monitor LG UltraFine 27UL850. screen_size: 34"" Ultrawide, resolution: 2560x1440 (QHD), refresh_rate_hz: 240.",https://images.unsplash.com/photo-1566813916511-2701d4c96576?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""2560x1440 (QHD)"", ""refresh_rate_hz"": 240, ""panel"": ""IPS"", ""response_time_ms"": 2, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
441,4,3,Acer Nitro KG241Y,Nitro KG241Y,"Monitor Acer Nitro KG241Y. screen_size: 34"" Ultrawide, resolution: 3840x2160 (4K), refresh_rate_hz: 100.",https://images.unsplash.com/photo-1585896966572-33f71e755c5c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""3840x2160 (4K)"", ""refresh_rate_hz"": 100, ""panel"": ""TN"", ""response_time_ms"": 4, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
442,4,2,Asus ProArt PA278QV,ProArt PA278QV,"Monitor Asus ProArt PA278QV. screen_size: 24"", resolution: 3840x2160 (4K), refresh_rate_hz: 75.",https://plus.unsplash.com/premium_photo-1680721575441-18d5a0567269?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""24\"""", ""resolution"": ""3840x2160 (4K)"", ""refresh_rate_hz"": 75, ""panel"": ""VA"", ""response_time_ms"": 2, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
443,4,3,Acer Predator XB273U,Predator XB273U,"Monitor Acer Predator XB273U. screen_size: 34"" Ultrawide, resolution: 1920x1080 (FHD), refresh_rate_hz: 75.",https://images.unsplash.com/photo-1629904853893-c2c8981a1dc5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""1920x1080 (FHD)"", ""refresh_rate_hz"": 75, ""panel"": ""OLED"", ""response_time_ms"": 5, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
444,4,35,LG 27MR400,27MR400,"Monitor LG 27MR400. screen_size: 32"", resolution: 2560x1440 (QHD), refresh_rate_hz: 240.",https://images.unsplash.com/photo-1552320640-6e01a5f1c1e9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""32\"""", ""resolution"": ""2560x1440 (QHD)"", ""refresh_rate_hz"": 240, ""panel"": ""TN"", ""response_time_ms"": 4, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
445,4,3,Acer Nitro XV272U,Nitro XV272U,"Monitor Acer Nitro XV272U. screen_size: 34"" Ultrawide, resolution: 3840x2160 (4K), refresh_rate_hz: 240.",https://plus.unsplash.com/premium_photo-1682337714004-b4d538b42fc8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""34\"" Ultrawide"", ""resolution"": ""3840x2160 (4K)"", ""refresh_rate_hz"": 240, ""panel"": ""VA"", ""response_time_ms"": 1, ""hdr"": true, ""peripheral_type"": ""Monitor""}"
446,4,3,Acer Predator XB273U,Predator XB273U,"Monitor Acer Predator XB273U. screen_size: 49"" Super Ultrawide, resolution: 3440x1440 (UWQHD), refresh_rate_hz: 75.",https://images.unsplash.com/photo-1714846201700-35b42d937158?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""screen_size"": ""49\"" Super Ultrawide"", ""resolution"": ""3440x1440 (UWQHD)"", ""refresh_rate_hz"": 75, ""panel"": ""VA"", ""response_time_ms"": 2, ""hdr"": false, ""peripheral_type"": ""Monitor""}"
447,4,19,Logitech BRIO 4K - Rojo,BRIO 4K,"Webcam Logitech BRIO 4K. resolution: 1440p QHD, fps: 60, autofocus: True.",https://plus.unsplash.com/premium_photo-1682124976461-98efbda000c5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1440p QHD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
448,4,32,Trust Teza 4K - Azul,Teza 4K,"Webcam Trust Teza 4K. resolution: 720p HD, fps: 60, autofocus: True.",https://images.unsplash.com/photo-1619190324856-af3f6eb55601?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""720p HD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
449,4,19,Logitech C922 Pro Stream - Negro,C922 Pro Stream,"Webcam Logitech C922 Pro Stream. resolution: 1440p QHD, fps: 60.",https://plus.unsplash.com/premium_photo-1670002356954-4df1de14c480?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1440p QHD"", ""fps"": 60, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
450,4,19,Logitech BRIO 4K - Gris,BRIO 4K,"Webcam Logitech BRIO 4K. resolution: 720p HD, fps: 30.",https://images.unsplash.com/photo-1614588876378-b2ffa4520c22?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""720p HD"", ""fps"": 30, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""82°"", ""peripheral_type"": ""Webcam""}"
451,4,25,Razer Kiyo X - Gris,Kiyo X,"Webcam Razer Kiyo X. resolution: 4K UHD, fps: 60.",https://images.unsplash.com/photo-1626581795188-8efb9a00eeec?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 60, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""78°"", ""peripheral_type"": ""Webcam""}"
452,4,19,Logitech BRIO 4K - Rojo,BRIO 4K,"Webcam Logitech BRIO 4K. resolution: 720p HD, fps: 60, autofocus: True.",https://plus.unsplash.com/premium_photo-1683133939916-e59d8b80378d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""720p HD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""90°"", ""peripheral_type"": ""Webcam""}"
453,4,25,Razer Kiyo Pro - Gris,Kiyo Pro,"Webcam Razer Kiyo Pro. resolution: 720p HD, fps: 60, autofocus: True.",https://images.unsplash.com/photo-1636569826709-8e07f6104992?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""720p HD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
454,4,25,Razer Kiyo Pro - Negro,Kiyo Pro,"Webcam Razer Kiyo Pro. resolution: 4K UHD, fps: 30, autofocus: True.",https://images.unsplash.com/photo-1554936970-ce06538caf54?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 30, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
455,4,25,Razer Kiyo X - Rojo,Kiyo X,"Webcam Razer Kiyo X. resolution: 4K UHD, fps: 30, autofocus: True.",https://images.unsplash.com/photo-1623949556303-b0d17d198863?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 30, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""78°"", ""peripheral_type"": ""Webcam""}"
456,4,25,Razer Kiyo Pro - Gris,Kiyo Pro,"Webcam Razer Kiyo Pro. resolution: 4K UHD, fps: 30.",https://plus.unsplash.com/premium_photo-1683133924009-9855b8674139?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 30, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
457,4,32,Trust Trino HD - Azul,Trino HD,"Webcam Trust Trino HD. resolution: 1080p Full HD, fps: 60, autofocus: True.",https://plus.unsplash.com/premium_photo-1682124976461-98efbda000c5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1080p Full HD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
458,4,25,Razer Kiyo Pro Ultra - Rojo,Kiyo Pro Ultra,"Webcam Razer Kiyo Pro Ultra. resolution: 1440p QHD, fps: 60.",https://images.unsplash.com/photo-1619190324856-af3f6eb55601?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1440p QHD"", ""fps"": 60, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""78°"", ""peripheral_type"": ""Webcam""}"
459,4,25,Razer Kiyo Pro - Negro,Kiyo Pro,"Webcam Razer Kiyo Pro. resolution: 4K UHD, fps: 30.",https://plus.unsplash.com/premium_photo-1670002356954-4df1de14c480?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 30, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""78°"", ""peripheral_type"": ""Webcam""}"
460,4,32,Trust Teza 4K - Gris,Teza 4K,"Webcam Trust Teza 4K. resolution: 720p HD, fps: 60.",https://images.unsplash.com/photo-1614588876378-b2ffa4520c22?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""720p HD"", ""fps"": 60, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""78°"", ""peripheral_type"": ""Webcam""}"
461,4,19,Logitech C270 - Gris,C270,"Webcam Logitech C270. resolution: 4K UHD, fps: 60.",https://images.unsplash.com/photo-1626581795188-8efb9a00eeec?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 60, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""90°"", ""peripheral_type"": ""Webcam""}"
462,4,19,Logitech StreamCam - Gris,StreamCam,"Webcam Logitech StreamCam. resolution: 1080p Full HD, fps: 30, autofocus: True.",https://plus.unsplash.com/premium_photo-1683133939916-e59d8b80378d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1080p Full HD"", ""fps"": 30, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""82°"", ""peripheral_type"": ""Webcam""}"
463,4,25,Razer Kiyo X - Azul,Kiyo X,"Webcam Razer Kiyo X. resolution: 4K UHD, fps: 60, autofocus: True.",https://images.unsplash.com/photo-1636569826709-8e07f6104992?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
464,4,19,Logitech C922 Pro Stream - Azul,C922 Pro Stream,"Webcam Logitech C922 Pro Stream. resolution: 1080p Full HD, fps: 60, autofocus: True.",https://images.unsplash.com/photo-1554936970-ce06538caf54?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1080p Full HD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""90°"", ""peripheral_type"": ""Webcam""}"
465,4,32,Trust Tyro Full HD - Negro,Tyro Full HD,"Webcam Trust Tyro Full HD. resolution: 1080p Full HD, fps: 30, autofocus: True.",https://images.unsplash.com/photo-1623949556303-b0d17d198863?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1080p Full HD"", ""fps"": 30, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""82°"", ""peripheral_type"": ""Webcam""}"
466,4,25,Razer Kiyo X - Blanco,Kiyo X,"Webcam Razer Kiyo X. resolution: 1440p QHD, fps: 60.",https://plus.unsplash.com/premium_photo-1683133924009-9855b8674139?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1440p QHD"", ""fps"": 60, ""autofocus"": false, ""microphone_built_in"": true, ""field_of_view"": ""90°"", ""peripheral_type"": ""Webcam""}"
467,4,32,Trust Teza 4K - Negro,Teza 4K,"Webcam Trust Teza 4K. resolution: 720p HD, fps: 30, autofocus: True.",https://plus.unsplash.com/premium_photo-1682124976461-98efbda000c5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""720p HD"", ""fps"": 30, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""90°"", ""peripheral_type"": ""Webcam""}"
468,4,19,Logitech BRIO 4K - Gris,BRIO 4K,"Webcam Logitech BRIO 4K. resolution: 1440p QHD, fps: 60, autofocus: True.",https://images.unsplash.com/photo-1619190324856-af3f6eb55601?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""1440p QHD"", ""fps"": 60, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""82°"", ""peripheral_type"": ""Webcam""}"
469,4,32,Trust Teza 4K - Gris,Teza 4K,"Webcam Trust Teza 4K. resolution: 4K UHD, fps: 30, autofocus: True.",https://plus.unsplash.com/premium_photo-1670002356954-4df1de14c480?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""resolution"": ""4K UHD"", ""fps"": 30, ""autofocus"": true, ""microphone_built_in"": true, ""field_of_view"": ""65°"", ""peripheral_type"": ""Webcam""}"
470,4,30,Sony SRS-XB100 - Negro,SRS-XB100,"Parlante Sony SRS-XB100. type: Sistema 2.1, watts: 160.",https://plus.unsplash.com/premium_photo-1677093905921-617951e10e90?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Sistema 2.1"", ""watts"": 160, ""battery_hours"": null, ""waterproof"": ""IPX4"", ""connectivity"": ""Bluetooth 5.0"", ""peripheral_type"": ""Parlante""}"
471,4,19,Logitech G560 Gaming - Blanco,G560 Gaming,"Parlante Logitech G560 Gaming. type: Sistema 2.0, watts: 5.",https://images.unsplash.com/photo-1674303324806-7018a739ed11?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Sistema 2.0"", ""watts"": 5, ""battery_hours"": null, ""waterproof"": ""IP67"", ""connectivity"": ""Bluetooth 5.0"", ""peripheral_type"": ""Parlante""}"
472,4,19,Logitech G560 Gaming - Blanco,G560 Gaming,"Parlante Logitech G560 Gaming. type: Escritorio Bluetooth, watts: 160, battery_hours: 20.",https://images.unsplash.com/photo-1643901102317-b430b45e4cce?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Escritorio Bluetooth"", ""watts"": 160, ""battery_hours"": 20, ""waterproof"": ""No"", ""connectivity"": ""Bluetooth 5.0"", ""peripheral_type"": ""Parlante""}"
473,4,5,Bose SoundLink Flex - Negro,SoundLink Flex,"Parlante Bose SoundLink Flex. type: Sistema 2.0, watts: 50, battery_hours: 24.",https://images.unsplash.com/photo-1675319245480-215961c129f1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&q=80&w=400,"{""type"": ""Sistema 2.0"", ""watts"": 50, ""battery_hours"": 24, ""waterproof"": ""IP67"", ""connectivity"": ""Bluetooth 5.3"", ""peripheral_type"": ""Parlante""}"
